RegionCode,City,State,Country,Countrylatitude,Countrylongitude,Region,Market
R0327,Arapiraca,Alagoas,Brazil,-14.235004,-51.92528,South America,LATAM
R0328,Sinop,Mato Grosso,Brazil,-14.235004,-51.92528,South America,LATAM
R0329,Ibiúna,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0330,Camocim,Ceará,Brazil,-14.235004,-51.92528,South America,LATAM
R0331,Macapá,Amapá,Brazil,-14.235004,-51.92528,South America,LATAM
R0332,Paulista,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0333,Cassilândia,Mato Grosso do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0334,Pirapora,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0335,São Vicente,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0336,Lins,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0337,Duque de Caxias,Rio de Janeiro,Brazil,-14.235004,-51.92528,South America,LATAM
R0338,Chapecó,Santa Catarina,Brazil,-14.235004,-51.92528,South America,LATAM
R0339,Itapetininga,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0340,Novo Cruzeiro,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0341,Mogi das Cruzes,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0342,Registro,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0343,Passo Fundo,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0344,Nova Serrana,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0345,Tupã,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0346,Franca,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0347,Praia Grande,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0348,Vitória de Santo Antão,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0349,Santa Rosa,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0350,Igarassu,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0351,Guarapuava,Parana,Brazil,-14.235004,-51.92528,South America,LATAM
R0352,Jacareí,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0353,Bayeux,Paraíba,Brazil,-14.235004,-51.92528,South America,LATAM
R0354,Ariquemes,Rondônia,Brazil,-14.235004,-51.92528,South America,LATAM
R0355,Valparaíso de Goiás,Goiás,Brazil,-14.235004,-51.92528,South America,LATAM
R0356,Mauá,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0357,Votuporanga,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0358,Ji-Paraná,Rondônia,Brazil,-14.235004,-51.92528,South America,LATAM
R0359,Navegantes,Santa Catarina,Brazil,-14.235004,-51.92528,South America,LATAM
R0360,Crato,Ceará,Brazil,-14.235004,-51.92528,South America,LATAM
R0361,Birigui,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0362,Bento Gonçalves,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0363,Franco da Rocha,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0364,Serra,Espírito Santo,Brazil,-14.235004,-51.92528,South America,LATAM
R0365,Apucarana,Parana,Brazil,-14.235004,-51.92528,South America,LATAM
R0366,Niterói,Rio de Janeiro,Brazil,-14.235004,-51.92528,South America,LATAM
R0367,Cruzeiro do Sul,Acre,Brazil,-14.235004,-51.92528,South America,LATAM
R0368,Rolândia,Parana,Brazil,-14.235004,-51.92528,South America,LATAM
R0369,Carapicuíba,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0370,São Leopoldo,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0371,Penedo,Alagoas,Brazil,-14.235004,-51.92528,South America,LATAM
R0372,Cabo Frio,Rio de Janeiro,Brazil,-14.235004,-51.92528,South America,LATAM
R0373,Catanduva,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0374,Tatuí,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0375,Campina Grande,Paraíba,Brazil,-14.235004,-51.92528,South America,LATAM
R0376,Vitória da Conquista,Bahia,Brazil,-14.235004,-51.92528,South America,LATAM
R0377,Grajaú,Maranhão,Brazil,-14.235004,-51.92528,South America,LATAM
R0378,Indaiatuba,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0379,Cuiabá,Mato Grosso,Brazil,-14.235004,-51.92528,South America,LATAM
R0380,Gravataí,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0381,São Benedito,Ceará,Brazil,-14.235004,-51.92528,South America,LATAM
R0382,Natal,Rio Grande do Norte,Brazil,-14.235004,-51.92528,South America,LATAM
R0383,Sumaré,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0384,Sorriso,Mato Grosso,Brazil,-14.235004,-51.92528,South America,LATAM
R0385,Simões Filho,Bahia,Brazil,-14.235004,-51.92528,South America,LATAM
R0386,Rio Branco,Acre,Brazil,-14.235004,-51.92528,South America,LATAM
R0387,Osasco,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0388,Coari,Amazonas,Brazil,-14.235004,-51.92528,South America,LATAM
R0389,Passos,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0390,Rio Grande,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0391,Teresópolis,Rio de Janeiro,Brazil,-14.235004,-51.92528,South America,LATAM
R0392,Parintins,Amazonas,Brazil,-14.235004,-51.92528,South America,LATAM
R0393,Ituiutaba,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0394,São José dos Campos,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0395,Itapecerica da Serra,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0396,Toledo,Parana,Brazil,-14.235004,-51.92528,South America,LATAM
R0397,Cruzeiro,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0398,Presidente Prudente,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0399,Cambé,Parana,Brazil,-14.235004,-51.92528,South America,LATAM
R0400,Ilhéus,Bahia,Brazil,-14.235004,-51.92528,South America,LATAM
R0401,Santa Helena,Maranhão,Brazil,-14.235004,-51.92528,South America,LATAM
R0402,Cruz das Almas,Bahia,Brazil,-14.235004,-51.92528,South America,LATAM
R0403,Joinville,Santa Catarina,Brazil,-14.235004,-51.92528,South America,LATAM
R0404,Anápolis,Goiás,Brazil,-14.235004,-51.92528,South America,LATAM
R0405,Gravatá,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0406,Francisco Morato,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0407,Várzea Grande,Mato Grosso,Brazil,-14.235004,-51.92528,South America,LATAM
R0408,Pelotas,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0409,José Bonifácio,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0410,Palmares,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0411,Araraquara,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0412,Manacapuru,Amazonas,Brazil,-14.235004,-51.92528,South America,LATAM
R0413,Santos,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0414,Mococa,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0415,Barra do Piraí,Rio de Janeiro,Brazil,-14.235004,-51.92528,South America,LATAM
R0416,Campo Limpo Paulista,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0417,Seropédica,Rio de Janeiro,Brazil,-14.235004,-51.92528,South America,LATAM
R0418,Uberlândia,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0419,Cidade Ocidental,Goiás,Brazil,-14.235004,-51.92528,South America,LATAM
R0420,Camaragibe,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0421,Itaituba,Pará,Brazil,-14.235004,-51.92528,South America,LATAM
R0422,Cubatão,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0423,Erechim,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0424,Jaú,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0425,Pinheiro,Maranhão,Brazil,-14.235004,-51.92528,South America,LATAM
R0426,Jurema,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0427,Guarapari,Espírito Santo,Brazil,-14.235004,-51.92528,South America,LATAM
R0428,Buriticupu,Maranhão,Brazil,-14.235004,-51.92528,South America,LATAM
R0429,Ijuí,Rio Grande do Sul,Brazil,-14.235004,-51.92528,South America,LATAM
R0430,Sousa,Paraíba,Brazil,-14.235004,-51.92528,South America,LATAM
R0431,Catalão,Goiás,Brazil,-14.235004,-51.92528,South America,LATAM
R0432,Senhor do Bonfim,Bahia,Brazil,-14.235004,-51.92528,South America,LATAM
R0433,Jataí,Goiás,Brazil,-14.235004,-51.92528,South America,LATAM
R0434,Caraguatatuba,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0435,Araçatuba,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0436,Barreiras,Bahia,Brazil,-14.235004,-51.92528,South America,LATAM
R0437,Salto,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0438,Arcoverde,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0439,Ipatinga,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0440,Sobral,Ceará,Brazil,-14.235004,-51.92528,South America,LATAM
R0441,Paço do Lumiar,Maranhão,Brazil,-14.235004,-51.92528,South America,LATAM
R0442,Andradina,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0443,Rondonópolis,Mato Grosso,Brazil,-14.235004,-51.92528,South America,LATAM
R0444,Paracatu,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0445,Barbacena,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0446,Vilhena,Rondônia,Brazil,-14.235004,-51.92528,South America,LATAM
R0447,Cajazeiras,Paraíba,Brazil,-14.235004,-51.92528,South America,LATAM
R0448,Contagem,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0449,Floriano,Piauí,Brazil,-14.235004,-51.92528,South America,LATAM
R0450,Umuarama,Parana,Brazil,-14.235004,-51.92528,South America,LATAM
R0451,Abreu e Lima,Pernambuco,Brazil,-14.235004,-51.92528,South America,LATAM
R0452,Aracati,Ceará,Brazil,-14.235004,-51.92528,South America,LATAM
R0453,Jaboticabal,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0454,Patrocínio,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0455,Palhoça,Santa Catarina,Brazil,-14.235004,-51.92528,South America,LATAM
R0456,Araucária,Parana,Brazil,-14.235004,-51.92528,South America,LATAM
R0457,Divinópolis,Minas Gerais,Brazil,-14.235004,-51.92528,South America,LATAM
R0458,Lençóis Paulista,São Paulo,Brazil,-14.235004,-51.92528,South America,LATAM
R0459,Itamaraju,Bahia,Brazil,-14.235004,-51.92528,South America,LATAM
R0460,Sofia,Sofiya-Grad,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0461,Pazardzhik,Pazardzhik,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0462,Plovdiv,Plovdiv,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0463,Sliven,Sliven,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0464,Burgas,Burgas,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0465,Pernik,Pernik,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0466,Varna,Varna,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0467,Stara Zagora,Stara Zagora,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0468,Pleven,Pleven,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0469,Shumen,Shumen,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0470,Yambol,Yambol,Bulgaria,42.733883,25.48583,Eastern Europe,Europe
R0471,Ouagadougou,Centre,Burkina Faso,12.238333,-1.561593,Western Africa,Africa
R0472,Bujumbura,Bujumbura-Mairie,Burundi,-3.373056,29.918886,Eastern Africa,Africa
R0473,Phnom Penh,Phnom Penh,Cambodia,12.565679,104.990963,Southeastern Asia,Asia Pacific
R0474,Garoua,Nord,Cameroon,7.369722,12.354722,Central Africa,Africa
R0475,Bertoua,Est,Cameroon,7.369722,12.354722,Central Africa,Africa
R0476,Bamenda,Nord-Ouest,Cameroon,7.369722,12.354722,Central Africa,Africa
R0477,Yaounde,Centre,Cameroon,7.369722,12.354722,Central Africa,Africa
R0478,Foumban,Ouest,Cameroon,7.369722,12.354722,Central Africa,Africa
R0479,Nkongsamba,Littoral,Cameroon,7.369722,12.354722,Central Africa,Africa
R0480,Edea,Littoral,Cameroon,7.369722,12.354722,Central Africa,Africa
R0481,Kumba,Sud-Ouest,Cameroon,7.369722,12.354722,Central Africa,Africa
R0482,Bafoussam,Ouest,Cameroon,7.369722,12.354722,Central Africa,Africa
R0483,Ngaoundere,Adamaoua,Cameroon,7.369722,12.354722,Central Africa,Africa
R0484,Ebolowa,Sud,Cameroon,7.369722,12.354722,Central Africa,Africa
R0485,Loum,Littoral,Cameroon,7.369722,12.354722,Central Africa,Africa
R0486,Limbe,Sud-Ouest,Cameroon,7.369722,12.354722,Central Africa,Africa
R0487,Maroua,Extreme-Nord,Cameroon,7.369722,12.354722,Central Africa,Africa
R0488,Waterloo,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0489,Edmonton,Alberta,Canada,56.130366,-106.346771,Canada,USCA
R0490,North York,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0491,Montréal,Quebec,Canada,56.130366,-106.346771,Canada,USCA
R0492,Pickering,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0493,Saanich,British Columbia,Canada,56.130366,-106.346771,Canada,USCA
R0494,Windsor,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0495,Calgary,Alberta,Canada,56.130366,-106.346771,Canada,USCA
R0496,Kitchener,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0497,Winnipeg,Manitoba,Canada,56.130366,-106.346771,Canada,USCA
R0498,Toronto,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0499,Saskatoon,Saskatchewan,Canada,56.130366,-106.346771,Canada,USCA
R0500,Vaughan,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0501,Surrey,British Columbia,Canada,56.130366,-106.346771,Canada,USCA
R0502,Laval,Quebec,Canada,56.130366,-106.346771,Canada,USCA
R0503,Mississauga,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0504,Whitby,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0505,Oshawa,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0506,St. Catharines,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0507,London,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0508,Quebec,Quebec,Canada,56.130366,-106.346771,Canada,USCA
R0509,Vancouver,British Columbia,Canada,56.130366,-106.346771,Canada,USCA
R0510,Ottawa,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0511,Longueuil,Quebec,Canada,56.130366,-106.346771,Canada,USCA
R0512,Brampton,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0513,Markham,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0514,Richmond Hill,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0515,Kingston,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0516,Burlington,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0517,Barrie,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0518,Guelph,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0519,Red Deer,Alberta,Canada,56.130366,-106.346771,Canada,USCA
R0520,St. John's,Newfoundland,Canada,56.130366,-106.346771,Canada,USCA
R0521,Regina,Saskatchewan,Canada,56.130366,-106.346771,Canada,USCA
R0522,Halifax,Nova Scotia,Canada,56.130366,-106.346771,Canada,USCA
R0523,Hamilton,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0524,Abbotsford,British Columbia,Canada,56.130366,-106.346771,Canada,USCA
R0525,Burnaby,British Columbia,Canada,56.130366,-106.346771,Canada,USCA
R0526,Brantford,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0527,Richmond,British Columbia,Canada,56.130366,-106.346771,Canada,USCA
R0528,Oakville,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0529,Dartmouth,Nova Scotia,Canada,56.130366,-106.346771,Canada,USCA
R0530,Coquitlam,British Columbia,Canada,56.130366,-106.346771,Canada,USCA
R0531,Saint-Laurent,Quebec,Canada,56.130366,-106.346771,Canada,USCA
R0532,Peterborough,Ontario,Canada,56.130366,-106.346771,Canada,USCA
R0533,Gatineau,Quebec,Canada,56.130366,-106.346771,Canada,USCA
R0534,Bangui,Bangui,Central African Republic,6.611111,20.939444,Central Africa,Africa
R0535,Koumra,Mandoul,Chad,15.454166,18.732207,Central Africa,Africa
R0536,Rancagua,O'Higgins,Chile,-35.675147,-71.542969,South America,LATAM
R0537,Puente Alto,Santiago,Chile,-35.675147,-71.542969,South America,LATAM
R0538,San Bernardo,Santiago,Chile,-35.675147,-71.542969,South America,LATAM
R0539,Talcahuano,Biobio,Chile,-35.675147,-71.542969,South America,LATAM
R0540,Santiago,Santiago,Chile,-35.675147,-71.542969,South America,LATAM
R0541,Viña del Mar,Valparaíso,Chile,-35.675147,-71.542969,South America,LATAM
R0542,Los Ángeles,Biobio,Chile,-35.675147,-71.542969,South America,LATAM
R0543,Antofagasta,Antofagasta,Chile,-35.675147,-71.542969,South America,LATAM
R0544,San Antonio,Valparaíso,Chile,-35.675147,-71.542969,South America,LATAM
R0545,Puerto Montt,Los Lagos,Chile,-35.675147,-71.542969,South America,LATAM
R0546,Valparaíso,Valparaíso,Chile,-35.675147,-71.542969,South America,LATAM
R0547,Copiapó,Atacama,Chile,-35.675147,-71.542969,South America,LATAM
R0548,Chillán,Biobio,Chile,-35.675147,-71.542969,South America,LATAM
R0549,Punta Arenas,Magallanes y Antártica Chilena,Chile,-35.675147,-71.542969,South America,LATAM
R0550,Arica,Arica y Parinacota,Chile,-35.675147,-71.542969,South America,LATAM
R0551,Iquique,Tarapacá,Chile,-35.675147,-71.542969,South America,LATAM
R0552,Villa Alemana,Valparaíso,Chile,-35.675147,-71.542969,South America,LATAM
R0553,Calama,Antofagasta,Chile,-35.675147,-71.542969,South America,LATAM
R0554,Lo Prado,Santiago,Chile,-35.675147,-71.542969,South America,LATAM
R0555,La Pintana,Santiago,Chile,-35.675147,-71.542969,South America,LATAM
R0556,Osorno,Los Lagos,Chile,-35.675147,-71.542969,South America,LATAM
R0557,Huadian,Jilin,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0558,Shenzhen,Guangdong,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0559,Tangshan,Hebei,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0560,Beijing,Beijing,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0561,Chifeng,Inner Mongolia,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0562,Ningbo,Zhejiang,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0563,Jieyang,Guangdong,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0564,Yancheng,Jiangsu,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0565,Baotou,Inner Mongolia,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0566,Shenyang,Liaoning,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0567,Shanghai,Shanghai,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0568,Guangzhou,Guangdong,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0569,Anshan,Liaoning,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0570,Wuhan,Hubei,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0571,Luoyang,Fujian,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0572,Xinghua,Jiangsu,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0573,Nanning,Guangxi,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0574,Qingdao,Shandong,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0575,Linhai,Zhejiang,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0576,Yangzhou,Jiangsu,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0577,Suzhou,Gansu,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0578,Jiangmen,Guangdong,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0579,Jiangdu,Jiangsu,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0580,Dalian,Liaoning,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0581,Weifang,Shandong,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0582,Shuangyashan,Heilongjiang,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0583,Jinjiang,Fujian,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0584,Pingxiang,Jiangxi,China,35.86166,104.195397,Eastern Asia,Asia Pacific
R0585,Tengzhou,Shandong,China,35.86166,104.195397,Eastern Asia,Asia Pacific
